MarketingContentDescription
contentName,location,marketingText,langId,field1,field2,delete
HomeHandbagsAdContent,,"<link rel=""stylesheet"" href=""[imagePath]rwdWebAssets/homePageEspot2/styles.css"" /> <div class=""col8"" id=""homePageEspot2"" role=""region"" aria-label=""home Page Espot handbags"">    <div class=""homeESpotContainer"" id=""homePageEspot2_Slot"">       <div class=""textContainer"">          <div class=""title"">                     Handtaschen                   </div>          <div class=""bodyText"">                     Schwelgen Sie in luxuriösem Leder- und kostbaren Velourlederhandtaschen in atemberaubenden Farben. Von Oversize-Tragetaschen bis zu eleganten Clutches finden Sie das perfekt passende Stück zu einem tollen Preis in unserer handgefertigten Designer-Kollektion.                    </div>          <div class=""button""><a alt="""" role=""link"" aria-label=""Shop now womens handbags"" href=""[fullPathHomeURL]/apparel/women/handbags"">Jetzt zuschlagen</a></div>       </div>       <div class=""imageContainer"">                   <img alt="""" src=""[imagePath]rwdWebAssets/homePageEspot2/bags.jpg"">                 </div>    </div> </div>",-3,,,0
HomeHandbagsAdContent,,"<link rel=""stylesheet"" href=""[imagePath]rwdWebAssets/homePageEspot2/styles.css"" /> <div class=""col8"" id=""homePageEspot2"" role=""region"" aria-label=""home Page Espot handbags"">    <div class=""homeESpotContainer"" id=""homePageEspot2_Slot"">       <div class=""textContainer"">          <div class=""title"">                     Borsette                   </div>          <div class=""bodyText"">                     Concedetevi le lussuose borsette in cuoio e in magnifica pelle scamosciata dai colori che vi lasceranno senza fiato. Dalle borse oversize alle eleganti pochette, troverete l'abbinamento perfetto a un prezzo ideale nella nostra collezione di design artigianale.                    </div>          <div class=""button""><a alt="""" role=""link"" aria-label=""Shop now womens handbags"" href=""[fullPathHomeURL]/apparel/women/handbags"">acquista ora</a></div>       </div>       <div class=""imageContainer"">                   <img alt="""" src=""[imagePath]rwdWebAssets/homePageEspot2/bags.jpg"">                 </div>    </div> </div>",-4,,,0
HomeHandbagsAdContent,,"<link rel=""stylesheet"" href=""[imagePath]rwdWebAssets/homePageEspot2/styles.css"" /> <div class=""col8"" id=""homePageEspot2"" role=""region"" aria-label=""home Page Espot handbags"">    <div class=""homeESpotContainer"" id=""homePageEspot2_Slot"">       <div class=""textContainer"">          <div class=""title"">                     Bolsos                   </div>          <div class=""bodyText"">                     Regálese un lujoso bolso de ante o piel, en increíbles colores. Ya sea un bolso completo o uno de mano, encontrará el suyo al mejor precio en nuestra colección de diseños hechos a mano.                    </div>          <div class=""button""><a alt="""" role=""link"" aria-label=""Comprar bolsos de señora ahora"" href=""[fullPathHomeURL]/apparel/women/handbags"">comprar ahora</a></div>       </div>       <div class=""imageContainer"">                   <img alt="""" src=""[imagePath]rwdWebAssets/homePageEspot2/bags.jpg"">                 </div>    </div> </div>",-5,,,0
HomeHandbagsAdContent,,"<link rel=""stylesheet"" href=""[imagePath]rwdWebAssets/homePageEspot2/styles.css"" /> <div class=""col8"" id=""homePageEspot2"" role=""region"" aria-label=""home Page Espot handbags"">    <div class=""homeESpotContainer"" id=""homePageEspot2_Slot"">       <div class=""textContainer"">          <div class=""title"">                     Bolsas                   </div>          <div class=""bodyText"">                     Entregue-se às luxuosas bolsas de couro e suntuosas bolsas de suede, em cores de perder o fôlego. Desde sacolas tamanho extra até elegantes clutchs, você encontrará exatamente o que deseja com um preço perfeito na nossa coleção de designer artesanal.                    </div>          <div class=""button""><a alt="""" role=""link"" aria-label=""Shop now womens handbags"" href=""[fullPathHomeURL]/apparel/women/handbags"">compre agora</a></div>       </div>       <div class=""imageContainer"">                   <img alt="""" src=""[imagePath]rwdWebAssets/homePageEspot2/bags.jpg"">                 </div>    </div> </div>",-6,,,0
HomeHandbagsAdContent,,"<link rel=""stylesheet"" href=""[imagePath]rwdWebAssets/homePageEspot2/styles.css"" /> <div class=""col8"" id=""homePageEspot2"" role=""region"" aria-label=""home Page Espot handbags"">    <div class=""homeESpotContainer"" id=""homePageEspot2_Slot"">       <div class=""textContainer"">          <div class=""title"">                     手袋</div>          <div class=""bodyText"">                     陶醉于奢华的皮革以及精美的绒面革手袋，色彩亮丽得将让您无法呼吸。从特大号的提包到优雅的离合器，您将发现在我们的手工制作时尚产品系列中，有完全符满足您的需求且价格合适的物件。</div>          <div class=""button""><a alt="""" role=""link"" aria-label=""Shop now womens handbags"" href=""[fullPathHomeURL]/apparel/women/handbags"">立即购买</a></div>       </div>       <div class=""imageContainer"">                   <img alt="""" src=""[imagePath]rwdWebAssets/homePageEspot2/bags.jpg"">                 </div>    </div> </div>",-7,,,0
HomeHandbagsAdContent,,"<link rel=""stylesheet"" href=""[imagePath]rwdWebAssets/homePageEspot2/styles.css"" /> <div class=""col8"" id=""homePageEspot2"" role=""region"" aria-label=""home Page Espot handbags"">    <div class=""homeESpotContainer"" id=""homePageEspot2_Slot"">       <div class=""textContainer"">          <div class=""title"">                     手提包</div>          <div class=""bodyText"">                     請盡情品味精選真皮豪華絨面手提包，顏色絕美，令人屏息。 從超大型手提包到優雅的免提式手提包，在我們手工製作的設計師精品中，您可以找到價格完美的絕佳匹配。                   </div>          <div class=""button""><a alt="""" role=""link"" aria-label=""Shop now womens handbags"" href=""[fullPathHomeURL]/apparel/women/handbags"">立即採購</a></div>       </div>       <div class=""imageContainer"">                   <img alt="""" src=""[imagePath]rwdWebAssets/homePageEspot2/bags.jpg"">                 </div>    </div> </div>",-8,,,0
HomeHandbagsAdContent,,"<link rel=""stylesheet"" href=""[imagePath]rwdWebAssets/homePageEspot2/styles.css"" /> <div class=""col8"" id=""homePageEspot2"" role=""region"" aria-label=""home Page Espot handbags"">    <div class=""homeESpotContainer"" id=""homePageEspot2_Slot"">       <div class=""textContainer"">          <div class=""title"">                     핸드백                   </div>          <div class=""bodyText"">                     고급스러운 가죽과 화려한 스웨이드 핸드백, 숨을 멎게하는 색상의 향연으로 빠져보십시오. 오버사이즈 토트백에서 우아한 클러치까지 수공예 디자이너 콜렉션에서 완벽한 가격에 완벽한 핸드백을 찾게 될 것입니다. </div>          <div class=""button""><a alt="""" role=""link"" aria-label=""Shop now womens handbags"" href=""[fullPathHomeURL]/apparel/women/handbags"">즉시 구매</a></div>       </div>       <div class=""imageContainer"">                   <img alt="""" src=""[imagePath]rwdWebAssets/homePageEspot2/bags.jpg"">                 </div>    </div> </div>",-9,,,0
HomeHandbagsAdContent,,"<link rel=""stylesheet"" href=""[imagePath]rwdWebAssets/homePageEspot2/styles.css"" /> <div class=""col8"" id=""homePageEspot2"" role=""region"" aria-label=""home Page Espot handbags"">    <div class=""homeESpotContainer"" id=""homePageEspot2_Slot"">       <div class=""textContainer"">          <div class=""title"">                     ハンドバッグ</div>          <div class=""bodyText"">                     贅沢なレザー、豪華なスエード素材のハンドバッグにご注目ください。各色には思わずため息が出ることでしょう。大きめのトートから洒落たクラッチまで、手作りのデザイナー・コレクションで、必ず気に入った商品を手頃な価格で見つけることができます。</div>          <div class=""button""><a alt="""" role=""link"" aria-label=""Shop now womens handbags"" href=""[fullPathHomeURL]/apparel/women/handbags"">ぜひお買い求めください</a></div>       </div>       <div class=""imageContainer"">                   <img alt="""" src=""[imagePath]rwdWebAssets/homePageEspot2/bags.jpg"">                 </div>    </div> </div>",-10,,,0
HomeHandbagsAdContent,,"<link rel=""stylesheet"" href=""[imagePath]rwdWebAssets/homePageEspot2/styles.css"" /> <div class=""col8"" id=""homePageEspot2"" role=""region"" aria-label=""home Page Espot handbags"">    <div class=""homeESpotContainer"" id=""homePageEspot2_Slot"">       <div class=""textContainer"">          <div class=""title"">                     Дамские сумочки                   </div>          <div class=""bodyText"">                     Приобретите люксовые кожаные и замшевые сумки, от цвета которых перехватывает дыхание. От баулов до элегантных муфт, вы найдете свой идеал по лучшей цене в нашей авторской дизайнерской коллекции.                    </div>          <div class=""button""><a alt="""" role=""link"" aria-label=""Shop now womens handbags"" href=""[fullPathHomeURL]/apparel/women/handbags"">Купить</a></div>       </div>       <div class=""imageContainer"">                   <img alt="""" src=""[imagePath]rwdWebAssets/homePageEspot2/bags.jpg"">                 </div>    </div> </div>",-20,,,0
HomeHandbagsAdContent,,"<link rel=""stylesheet"" href=""[imagePath]rwdWebAssets/homePageEspot2/styles.css"" /> <div class=""col8"" id=""homePageEspot2"" role=""region"" aria-label=""home Page Espot handbags"">    <div class=""homeESpotContainer"" id=""homePageEspot2_Slot"">       <div class=""textContainer"">          <div class=""title"">                     Genţi                   </div>          <div class=""bodyText"">                     Răsfăţaţi-vă cu poşete luxoase de piele şi velur, în culori care vă vor tăia respiraţia. De la genţi sac supradimensionate la poşete plic elegante, vă veţi găsi perechea perfectă la un preţ perfect în colecţia noastră de designer lucrată manual.                    </div>          <div class=""button""><a alt="""" role=""link"" aria-label=""Shop now womens handbags"" href=""[fullPathHomeURL]/apparel/women/handbags"">cumpăraţi acum</a></div>       </div>       <div class=""imageContainer"">                   <img alt="""" src=""[imagePath]rwdWebAssets/homePageEspot2/bags.jpg"">                 </div>    </div> </div>",-21,,,0
HomeHandbagsAdContent,,"<link rel=""stylesheet"" href=""[imagePath]rwdWebAssets/homePageEspot2/styles.css"" /> <div class=""col8"" id=""homePageEspot2"" role=""region"" aria-label=""home Page Espot handbags"">    <div class=""homeESpotContainer"" id=""homePageEspot2_Slot"">       <div class=""textContainer"">          <div class=""title"">                     Torebki                   </div>          <div class=""bodyText"">                     Pozwól sobie na luksusowe i wystawne torebki skórzane i zamszowe w niewiarygodnych kolorach. Od bardzo dużych toreb na zakupy po eleganckie kopertówki, w naszej ręcznie wykonanej kolekcji projektantów znajdziesz coś idealnego dla siebie w doskonałej cenie.                    </div>          <div class=""button""><a alt="""" role=""link"" aria-label=""Shop now womens handbags"" href=""[fullPathHomeURL]/apparel/women/handbags"">kup teraz</a></div>       </div>       <div class=""imageContainer"">                   <img alt="""" src=""[imagePath]rwdWebAssets/homePageEspot2/bags.jpg"">                 </div>    </div> </div>",-22,,,0
WomenLandingPage_Atct_brand1,,Brand1,-1,,,0
WomenLandingPage_Atct_brand1,,Marque1,-2,,,0
WomenLandingPage_Atct_brand1,,Brand1,-3,,,0
WomenLandingPage_Atct_brand1,,Marchio1,-4,,,0
WomenLandingPage_Atct_brand1,,Marca1,-5,,,0
WomenLandingPage_Atct_brand1,,Brand1,-6,,,0
WomenLandingPage_Atct_brand1,,Brand1,-7,,,0
WomenLandingPage_Atct_brand1,,Brand1,-8,,,0
WomenLandingPage_Atct_brand1,,브랜드1,-9,,,0
WomenLandingPage_Atct_brand1,,Brand1,-10,,,0
WomenLandingPage_Atct_brand1,,Brand1,-20,,,0
WomenLandingPage_Atct_brand1,,Brand1,-21,,,0
WomenLandingPage_Atct_brand1,,marka1,-22,,,0
WomenLandingPage_Atct_brand2,,brand2,-1,,,0
WomenLandingPage_Atct_brand2,,marque2,-2,,,0
WomenLandingPage_Atct_brand2,,brand2,-3,,,0
WomenLandingPage_Atct_brand2,,marchio2,-4,,,0
WomenLandingPage_Atct_brand2,,marca2,-5,,,0
WomenLandingPage_Atct_brand2,,brand2,-6,,,0
WomenLandingPage_Atct_brand2,,brand2,-7,,,0
WomenLandingPage_Atct_brand2,,brand2,-8,,,0
WomenLandingPage_Atct_brand2,,브랜드2,-9,,,0
WomenLandingPage_Atct_brand2,,brand2,-10,,,0
WomenLandingPage_Atct_brand2,,brand2,-20,,,0
WomenLandingPage_Atct_brand2,,brand2,-21,,,0
WomenLandingPage_Atct_brand2,,marka2,-22,,,0
WomenLandingPage_Atct_brand3,,brand3,-1,,,0
WomenLandingPage_Atct_brand3,,marque3,-2,,,0
WomenLandingPage_Atct_brand3,,brand3,-3,,,0
WomenLandingPage_Atct_brand3,,marchio3,-4,,,0
WomenLandingPage_Atct_brand3,,marca3,-5,,,0
WomenLandingPage_Atct_brand3,,brand3,-6,,,0
WomenLandingPage_Atct_brand3,,brand3,-7,,,0
WomenLandingPage_Atct_brand3,,brand3,-8,,,0
WomenLandingPage_Atct_brand3,,브랜드3,-9,,,0
WomenLandingPage_Atct_brand3,,brand3,-10,,,0
WomenLandingPage_Atct_brand3,,brand3,-20,,,0
WomenLandingPage_Atct_brand3,,brand3,-21,,,0
WomenLandingPage_Atct_brand3,,marka3,-22,,,0
WomenLandingPage_Atct_brand4,,brand4,-1,,,0
WomenLandingPage_Atct_brand4,,marque4,-2,,,0
WomenLandingPage_Atct_brand4,,brand4,-3,,,0
WomenLandingPage_Atct_brand4,,marchio4,-4,,,0
WomenLandingPage_Atct_brand4,,marca4,-5,,,0
WomenLandingPage_Atct_brand4,,brand4,-6,,,0
WomenLandingPage_Atct_brand4,,brand4,-7,,,0
WomenLandingPage_Atct_brand4,,brand4,-8,,,0
WomenLandingPage_Atct_brand4,,브랜드4,-9,,,0
WomenLandingPage_Atct_brand4,,brand4,-10,,,0
WomenLandingPage_Atct_brand4,,brand4,-20,,,0
WomenLandingPage_Atct_brand4,,brand4,-21,,,0
WomenLandingPage_Atct_brand4,,marka4,-22,,,0
WomenLandingPage_Atct_brand5,,brand5,-1,,,0
WomenLandingPage_Atct_brand5,,marque5,-2,,,0
WomenLandingPage_Atct_brand5,,brand5,-3,,,0
WomenLandingPage_Atct_brand5,,marchio5,-4,,,0
WomenLandingPage_Atct_brand5,,marca5,-5,,,0
WomenLandingPage_Atct_brand5,,brand5,-6,,,0
WomenLandingPage_Atct_brand5,,brand5,-7,,,0
WomenLandingPage_Atct_brand5,,brand5,-8,,,0
WomenLandingPage_Atct_brand5,,브랜드5,-9,,,0
WomenLandingPage_Atct_brand5,,brand5,-10,,,0
WomenLandingPage_Atct_brand5,,brand5,-20,,,0
WomenLandingPage_Atct_brand5,,brand5,-21,,,0
WomenLandingPage_Atct_brand5,,marka5,-22,,,0
HeaderESpot15OffPurchaseAd,,Save 15% Off Your Entire Purchase,-1,,,0
HeaderESpot15OffPurchaseAd,,Economisez 15 % sur la totalité de vos achats,-2,,,0
HeaderESpot15OffPurchaseAd,,Sparen Sie 15% auf Ihren gesamten Einkauf,-3,,,0
HeaderESpot15OffPurchaseAd,,Risparmio del 15% sull'intero acquisto,-4,,,0
HeaderESpot15OffPurchaseAd,,Ahórrese un 15% en toda su compra,-5,,,0
HeaderESpot15OffPurchaseAd,,Ganhe 15% de Desconto na Compra Inteira,-6,,,0
HeaderESpot15OffPurchaseAd,,购物总额享 15% 折扣,-7,,,0
HeaderESpot15OffPurchaseAd,,全面可享 15% 折扣,-8,,,0
HeaderESpot15OffPurchaseAd,,전체 15% 할인 구매,-9,,,0
HeaderESpot15OffPurchaseAd,,総購入額の 15% 割引,-10,,,0
HeaderESpot15OffPurchaseAd,,Сэкономьте 15% от суммы покупки,-20,,,0
HeaderESpot15OffPurchaseAd,,Economisiţi 15% pentru întreaga cumpărătură,-21,,,0
HeaderESpot15OffPurchaseAd,,15% rabatu od całej wartości zakupów,-22,,,0
HeaderESpotFreeShippingSpecial,,Free Shipping,-1,,,0
HeaderESpotFreeShippingSpecial,,Livraison gratuite,-2,,,0
HeaderESpotFreeShippingSpecial,,Kostenloser Versand,-3,,,0
HeaderESpotFreeShippingSpecial,,Spedizione gratuita,-4,,,0
HeaderESpotFreeShippingSpecial,,Envío gratis,-5,,,0
HeaderESpotFreeShippingSpecial,,Entrega Grátis,-6,,,0
HeaderESpotFreeShippingSpecial,,免费送货,-7,,,0
HeaderESpotFreeShippingSpecial,,不收運費,-8,,,0
HeaderESpotFreeShippingSpecial,,무료 배송,-9,,,0
HeaderESpotFreeShippingSpecial,,配送料無料,-10,,,0
HeaderESpotFreeShippingSpecial,,Бесплатная доставка,-20,,,0
HeaderESpotFreeShippingSpecial,,Livrare gratuită,-21,,,0
HeaderESpotFreeShippingSpecial,,Bezpłatna dostawa,-22,,,0
HeaderLeftAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#C64200;font-size:15px;text-align:center;""><b>SAVE 20%</b> on all New Arrivals</div>",-1,,,0
HeaderLeftAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#C64200;font-size:15px;text-align:center;""><b>MOINS 20 %</b> sur les nouveautés</div>",-2,,,0
HeaderLeftAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#C64200;font-size:15px;text-align:center;""><b>SPAREN Sie 20%</b> bei allen Neuwaren</div>",-3,,,0
HeaderLeftAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#C64200;font-size:15px;text-align:center;""><b>RISPARMIO del 20%</b> su tutti i nuovi arrivi</div>",-4,,,0
HeaderLeftAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#C64200;font-size:15px;text-align:center;""><b>AHÓRRESE UN 20%</b> en todas las Novedades</div>",-5,,,0
HeaderLeftAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#C64200;font-size:15px;text-align:center;""><b>ECONOMIZE 20%</b> em todas as Novas Chegadas</div>",-6,,,0
HeaderLeftAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#C64200;font-size:15px;text-align:center;"">所有新客户都可<b>享受 8 折优惠</b></div>",-7,,,0
HeaderLeftAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#C64200;font-size:15px;text-align:center;"">最新到貨全面<b>八折</b></div>",-8,,,0
HeaderLeftAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#C64200;font-size:15px;text-align:center;"">모든 신상품 <b>20% 할인</b></div>",-9,,,0
HeaderLeftAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#C64200;font-size:15px;text-align:center;""><b>新着商品が全品</b> 20% 割引</div>",-10,,,0
HeaderLeftAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#C64200;font-size:15px;text-align:center;""><b>Скидка 20%</b> на все новые поступления</div>",-20,,,0
HeaderLeftAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#C64200;font-size:15px;text-align:center;""><b>ECONOMISIŢI 20%</b> la toate Noutăţile</div>",-21,,,0
HeaderLeftAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#C64200;font-size:15px;text-align:center;""><b>ZAOSZCZĘDŹ 20%</b> w przypadku wszystkich nowych produktów</div>",-22,,,0
HeaderRightAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#707070;font-size:15px;text-align:center;""><b>RECEIVE 15% OFF</b> Your Entire Purchase</div>",-1,,,0
HeaderRightAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#707070;font-size:15px;text-align:center;""><b>MOINS 15 %</b> sur la totalité de vos achats</div>",-2,,,0
HeaderRightAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#707070;font-size:15px;text-align:center;""><b>ERHALTEN Sie 15% RABATT</b> Auf alle Einkäufe</div>",-3,,,0
HeaderRightAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#707070;font-size:15px;text-align:center;""><b>RICEVI IL 15% DI SCONTO</b> sull'intero acquisto</div>",-4,,,0
HeaderRightAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#707070;font-size:15px;text-align:center;""><b>RECIBA UN 15% DE DESCUENTO</b> en todas sus compras</div>",-5,,,0
HeaderRightAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#707070;font-size:15px;text-align:center;""><b>RECEBA 15% DE DESCONTO</b> Em Toda Sua Compra</div>",-6,,,0
HeaderRightAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#707070;font-size:15px;text-align:center;"">购物总额可<b>享受 8.5 折优惠</b></div>",-7,,,0
HeaderRightAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#707070;font-size:15px;text-align:center;"">全面<b>可享 15% 折扣</b></div>",-8,,,0
HeaderRightAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#707070;font-size:15px;text-align:center;"">전체 구매 <b>15% 할인</b></div>",-9,,,0
HeaderRightAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#707070;font-size:15px;text-align:center;""><b>総購入額の</b> 15% 割引</div>",-10,,,0
HeaderRightAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#707070;font-size:15px;text-align:center;""><b>Сэкономьте 15% </b> от суммы покупки</div>",-20,,,0
HeaderRightAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#707070;font-size:15px;text-align:center;""><b>PRIMIŢI 15% REDUCERE </b> pentru întreaga achiziţie</div>",-21,,,0
HeaderRightAdvertisement,,"<div style=""padding:10px 0;background-color:#f5f5f5;color:#707070;font-size:15px;text-align:center;""><b>UZYSKAJ 15% RABATU</b> od całej wartości zakupu</div>",-22,,,0
DressesHeroImage,,"<link href=""[imagePath]rwdWebAssets/saveOnDresses/styles.css"" rel=""stylesheet""/>      <div id=""saveOnDresses"">       <div id=""saveOnDresses-bkgrd""><div></div></div>       <div id=""saveOnDresses-bkgrd-girl1""><div></div></div>       <div id=""saveOnDresses-container"">        <div id=""saveOnDresses-girl1"">         <!--[if IE 8]>            <img src=""[imagePath]rwdWebAssets/saveOnDresses/girl1.png""></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id=""saveOnDresses-girl2"">         <!--[if IE 8]>            <img src=""[imagePath]rwdWebAssets/saveOnDresses/girl2.png""></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id=""saveOnDresses-girl3"">         <div></div>        </div>        <div id=""saveOnDresses-text"">         <h3>Hot with<br/>Summer Patterns</h3>         <p>25% off<br/>summer patterns</p>        </div>       </div>      </div>",-1,,,0
DressesHeroImage,,"<link href=""[imagePath]rwdWebAssets/saveOnDresses/styles.css"" rel=""stylesheet""/>      <div id=""saveOnDresses"">       <div id=""saveOnDresses-bkgrd""><div></div></div>       <div id=""saveOnDresses-bkgrd-girl1""><div></div></div>       <div id=""saveOnDresses-container"">        <div id=""saveOnDresses-girl1"">         <!--[if IE 8]>            <img src=""[imagePath]rwdWebAssets/saveOnDresses/girl1.png""></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id=""saveOnDresses-girl2"">         <!--[if IE 8]>            <img src=""[imagePath]rwdWebAssets/saveOnDresses/girl2.png""></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id=""saveOnDresses-girl3"">         <div></div>        </div>        <div id=""saveOnDresses-text"">         <h3>Sexy avec<br/>les imprimés d'été</h3>         <p>Moins 25 %<br/>sur les imprimés d'été</p>        </div>       </div>      </div>",-2,,,0
DressesHeroImage,,"<link href=""[imagePath]rwdWebAssets/saveOnDresses/styles.css"" rel=""stylesheet""/>      <div id=""saveOnDresses"">       <div id=""saveOnDresses-bkgrd""><div></div></div>       <div id=""saveOnDresses-bkgrd-girl1""><div></div></div>       <div id=""saveOnDresses-container"">        <div id=""saveOnDresses-girl1"">         <!--[if IE 8]>            <img src=""[imagePath]rwdWebAssets/saveOnDresses/girl1.png""></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id=""saveOnDresses-girl2"">         <!--[if IE 8]>            <img src=""[imagePath]rwdWebAssets/saveOnDresses/girl2.png""></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id=""saveOnDresses-girl3"">         <div></div>        </div>        <div id=""saveOnDresses-text"">         <h3>Heiß mit<br/>sommerlichen Mustern</h3>         <p>25% Rabatt<br/>sommerliche Muster</p>        </div>       </div>      </div>",-3,,,0
DressesHeroImage,,"<link href=""[imagePath]rwdWebAssets/saveOnDresses/styles.css"" rel=""stylesheet""/>      <div id=""saveOnDresses"">       <div id=""saveOnDresses-bkgrd""><div></div></div>       <div id=""saveOnDresses-bkgrd-girl1""><div></div></div>       <div id=""saveOnDresses-container"">        <div id=""saveOnDresses-girl1"">         <!--[if IE 8]>            <img src=""[imagePath]rwdWebAssets/saveOnDresses/girl1.png""></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id=""saveOnDresses-girl2"">         <!--[if IE 8]>            <img src=""[imagePath]rwdWebAssets/saveOnDresses/girl2.png""></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id=""saveOnDresses-girl3"">         <div></div>        </div>        <div id=""saveOnDresses-text"">         <h3>Alla moda con<br/>i modelli estivi</h3>         <p>25% di sconto sui<br/>modelli estivi</p>        </div>       </div>      </div>",-4,,,0
DressesHeroImage,,"<link href=""[imagePath]rwdWebAssets/saveOnDresses/styles.css"" rel=""stylesheet""/>      <div id=""saveOnDresses"">       <div id=""saveOnDresses-bkgrd""><div></div></div>       <div id=""saveOnDresses-bkgrd-girl1""><div></div></div>       <div id=""saveOnDresses-container"">        <div id=""saveOnDresses-girl1"">         <!--[if IE 8]>            <img src=""[imagePath]rwdWebAssets/saveOnDresses/girl1.png""></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id=""saveOnDresses-girl2"">         <!--[if IE 8]>            <img src=""[imagePath]rwdWebAssets/saveOnDresses/girl2.png""></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id=""saveOnDresses-girl3"">         <div></div>        </div>        <div id=""saveOnDresses-text"">         <h3>Verano de<br/>estampados</h3>         <p>25% de descuento<br/>en estampados de verano</p>        </div>       </div>      </div>",-5,,,0
DressesHeroImage,,"<link href=""[imagePath]rwdWebAssets/saveOnDresses/styles.css"" rel=""stylesheet""/>      <div id=""saveOnDresses"">       <div id=""saveOnDresses-bkgrd""><div></div></div>       <div id=""saveOnDresses-bkgrd-girl1""><div></div></div>       <div id=""saveOnDresses-container"">        <div id=""saveOnDresses-girl1"">         <!--[if IE 8]>            <img src=""[imagePath]rwdWebAssets/saveOnDresses/girl1.png""></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id=""saveOnDresses-girl2"">         <!--[if IE 8]>            <img src=""[imagePath]rwdWebAssets/saveOnDresses/girl2.png""></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id=""saveOnDresses-girl3"">         <div></div>        </div>        <div id=""saveOnDresses-text"">         <h3>Quente com<br/>Padrões de Verão</h3>         <p>25% de desconto<br/>padrões de verão</p>        </div>       </div>      </div>",-6,,,0
DressesHeroImage,,"<link href=""[imagePath]rwdWebAssets/saveOnDresses/styles.css"" rel=""stylesheet""/>      <div id=""saveOnDresses"">       <div id=""saveOnDresses-bkgrd""><div></div></div>       <div id=""saveOnDresses-bkgrd-girl1""><div></div></div>       <div id=""saveOnDresses-container"">        <div id=""saveOnDresses-girl1"">                 <!--[if IE 8]>            <img src=""[imagePath]rwdWebAssets/saveOnDresses/girl1.png""></img> <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id=""saveOnDresses-girl2"">                 <!--[if IE 8]>            <img src=""[imagePath]rwdWebAssets/saveOnDresses/girl2.png""></img> <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id=""saveOnDresses-girl3"">         <div></div>        </div>        <div id=""saveOnDresses-text"">                 <h3>热卖<br/>夏装样板</h3>         <p>享受 7.5 折优惠<br/>夏装样板</p>        </div>       </div>      </div>",-7,,,0
