MarketingContentAttachmentDescription
contentName,attachmentIdentifier,usageName,relationName,relationShortDescription,relationLongDescription,languageId,delete
WHB_Atct_1,WHB_Atct_1,NOUSAGE,Perfect Handbag,Perfect Handbag,,-1,0
WHB_Atct_2,WHB_Atct_2,NOUSAGE,Okulary przeciwsłoneczne,Okulary przeciwsłoneczne,,-22,0
WHB_Atct_2,WHB_Atct_2,NOUSAGE,Ochelari de soare,Ochelari de soare,,-21,0
WHB_Atct_2,WHB_Atct_2,NOUSAGE,Солнцезащитные очки,Солнцезащитные очки,,-20,0
WHB_Atct_2,WHB_Atct_2,NOUSAGE,サングラス,サングラス,,-10,0
WHB_Atct_2,WHB_Atct_2,NOUSAGE,선글라스,선글라스,,-9,0
WHB_Atct_2,WHB_Atct_2,NOUSAGE,太陽眼鏡,太陽眼鏡,,-8,0
WHB_Atct_2,WHB_Atct_2,NOUSAGE,墨镜,墨镜,,-7,0
WHB_Atct_2,WHB_Atct_2,NOUSAGE,Óculos de Sol,Óculos de Sol,,-6,0
WHB_Atct_2,WHB_Atct_2,NOUSAGE,Gafas de sol,Gafas de sol,,-5,0
WHB_Atct_2,WHB_Atct_2,NOUSAGE,Occhiali da sole,Occhiali da sole,,-4,0
WHB_Atct_2,WHB_Atct_2,NOUSAGE,Sonnenbrillen,Sonnenbrillen,,-3,0
WHB_Atct_2,WHB_Atct_2,NOUSAGE,Lunettes de soleil,Lunettes de soleil,,-2,0
WHB_Atct_2,WHB_Atct_2,NOUSAGE,Sunglasses,Sunglasses,,-1,0
WPants_Atct_1,WPants_Atct_1,NOUSAGE,Spodnie dżinsowe,Spodnie dżinsowe,,-22,0
WPants_Atct_1,WPants_Atct_1,NOUSAGE,Blugi,Blugi,,-21,0
WPants_Atct_1,WPants_Atct_1,NOUSAGE,Джинсы,Джинсы,,-20,0
WPants_Atct_1,WPants_Atct_1,NOUSAGE,ジーンズ,ジーンズ,,-10,0
WPants_Atct_1,WPants_Atct_1,NOUSAGE,청바지,청바지,,-9,0
WPants_Atct_1,WPants_Atct_1,NOUSAGE,牛仔褲 ,牛仔褲 ,,-8,0
WPants_Atct_1,WPants_Atct_1,NOUSAGE,牛仔裤,牛仔裤,,-7,0
WPants_Atct_1,WPants_Atct_1,NOUSAGE,Confortáveis,Confortáveis,,-6,0
WPants_Atct_1,WPants_Atct_1,NOUSAGE,Tejanos,Tejanos,,-5,0
WPants_Atct_1,WPants_Atct_1,NOUSAGE,Jeans,Jeans,,-4,0
WPants_Atct_1,WPants_Atct_1,NOUSAGE,Jeans,Jeans,,-3,0
WPants_Atct_1,WPants_Atct_1,NOUSAGE,Jeans,Jeans,,-2,0
WPants_Atct_1,WPants_Atct_1,NOUSAGE,Jeans,Jeans,,-1,0
WPants_Atct_2,WPants_Atct_2,NOUSAGE,Skórzane paski,Skórzane paski,,-22,0
WPants_Atct_2,WPants_Atct_2,NOUSAGE,Curele de piele,Curele de piele,,-21,0
WPants_Atct_2,WPants_Atct_2,NOUSAGE,Кожаные ремни,Кожаные ремни,,-20,0
WPants_Atct_2,WPants_Atct_2,NOUSAGE,革ベルト,革ベルト,,-10,0
WPants_Atct_2,WPants_Atct_2,NOUSAGE,가죽 벨트,가죽 벨트,,-9,0
WPants_Atct_2,WPants_Atct_2,NOUSAGE,皮帶,皮帶,,-8,0
WPants_Atct_2,WPants_Atct_2,NOUSAGE,皮带,皮带,,-7,0
WPants_Atct_2,WPants_Atct_2,NOUSAGE,Cintos de Couro,Cintos de Couro,,-6,0
WPants_Atct_2,WPants_Atct_2,NOUSAGE,Cinturones de piel ,Cinturones de piel ,,-5,0
WPants_Atct_2,WPants_Atct_2,NOUSAGE,Cinture in pelle,Cinture in pelle,,-4,0
WPants_Atct_2,WPants_Atct_2,NOUSAGE,Ledergürtel,Ledergürtel,,-3,0
WPants_Atct_2,WPants_Atct_2,NOUSAGE,Ceintures en cuir,Ceintures en cuir,,-2,0
WPants_Atct_2,WPants_Atct_2,NOUSAGE,Leather Belts,Leather Belts,,-1,0
WSB_Atct_1,WSB_Atct_1,NOUSAGE,Spodnie dżinsowe,Spodnie dżinsowe,,-22,0
WSB_Atct_1,WSB_Atct_1,NOUSAGE,Blugi,Blugi,,-21,0
WSB_Atct_1,WSB_Atct_1,NOUSAGE,Джинсы,Джинсы,,-20,0
WSB_Atct_1,WSB_Atct_1,NOUSAGE,ジーンズ,ジーンズ,,-10,0
WSB_Atct_1,WSB_Atct_1,NOUSAGE,청바지,청바지,,-9,0
WSB_Atct_1,WSB_Atct_1,NOUSAGE,牛仔褲 ,牛仔褲 ,,-8,0
WSB_Atct_1,WSB_Atct_1,NOUSAGE,牛仔裤,牛仔裤,,-7,0
WSB_Atct_1,WSB_Atct_1,NOUSAGE,Confortáveis,Confortáveis,,-6,0
WSB_Atct_1,WSB_Atct_1,NOUSAGE,Tejanos,Tejanos,,-5,0
WSB_Atct_1,WSB_Atct_1,NOUSAGE,Jeans,Jeans,,-4,0
WSB_Atct_1,WSB_Atct_1,NOUSAGE,Jeans,Jeans,,-3,0
WSB_Atct_1,WSB_Atct_1,NOUSAGE,Jeans,Jeans,,-2,0
WSB_Atct_1,WSB_Atct_1,NOUSAGE,Jeans,Jeans,,-1,0
WSB_Atct_2,WSB_Atct_2,NOUSAGE,Koszule i bluzki,Koszule i bluzki,,-22,0
WSB_Atct_2,WSB_Atct_2,NOUSAGE,Cămăşi şi bluze,Cămăşi şi bluze,,-21,0
WSB_Atct_2,WSB_Atct_2,NOUSAGE,Рубашки и блузы,Рубашки и блузы,,-20,0
WSB_Atct_2,WSB_Atct_2,NOUSAGE,シャツおよびブラウス,シャツおよびブラウス,,-10,0
WSB_Atct_2,WSB_Atct_2,NOUSAGE,셔츠 & 블라우스,셔츠 & 블라우스,,-9,0
WSB_Atct_2,WSB_Atct_2,NOUSAGE,襯衫和短衫,襯衫和短衫,,-8,0
WSB_Atct_2,WSB_Atct_2,NOUSAGE,衬衫和短衫,衬衫和短衫,,-7,0
WSB_Atct_2,WSB_Atct_2,NOUSAGE,Camisas e Blouses,Camisas e Blouses,,-6,0
WSB_Atct_2,WSB_Atct_2,NOUSAGE,Camisas y Blusas ,Camisas y Blusas ,,-5,0
WSB_Atct_2,WSB_Atct_2,NOUSAGE,Camicie e camicette,Camicie e camicette,,-4,0
WSB_Atct_2,WSB_Atct_2,NOUSAGE,Shirts und Blusen,Shirts und Blusen,,-3,0
WSB_Atct_2,WSB_Atct_2,NOUSAGE,Chemisiers et corsages,Chemisiers et corsages,,-2,0
WSB_Atct_2,WSB_Atct_2,NOUSAGE,Shirts and Blouses,Shirts and Blouses,,-1,0
WSh_Atct_1,WSh_Atct_1,NOUSAGE,Gwiazda wieczoru,Gwiazda wieczoru,,-22,0
WSh_Atct_1,WSh_Atct_1,NOUSAGE,Strălucire de seară,Strălucire de seară,,-21,0
WSh_Atct_1,WSh_Atct_1,NOUSAGE,Вечерний блеск,Вечерний блеск,,-20,0
WSh_Atct_1,WSh_Atct_1,NOUSAGE,ラメ入りイブニング・ドレス,ラメ入りイブニング・ドレス,,-10,0
WSh_Atct_1,WSh_Atct_1,NOUSAGE,이브닝 스파클,이브닝 스파클,,-9,0
WSh_Atct_1,WSh_Atct_1,NOUSAGE,亮麗晚宴洋裝,亮麗晚宴洋裝,,-8,0
WSh_Atct_1,WSh_Atct_1,NOUSAGE,闪亮晚裙,闪亮晚裙,,-7,0
WSh_Atct_1,WSh_Atct_1,NOUSAGE,Brilho na Noite,Brilho na Noite,,-6,0
WSh_Atct_1,WSh_Atct_1,NOUSAGE,Noche estelar,Noche estelar,,-5,0
WSh_Atct_1,WSh_Atct_1,NOUSAGE,Evening Sparkle,Evening Sparkle,,-4,0
WSh_Atct_1,WSh_Atct_1,NOUSAGE,Glanzvoller Abend,Glanzvoller Abend,,-3,0
WSh_Atct_1,WSh_Atct_1,NOUSAGE,Reine d'un soir,Reine d'un soir,,-2,0
WSh_Atct_1,WSh_Atct_1,NOUSAGE,Evening Sparkle,Evening Sparkle,,-1,0
WSh_Atct_2,WSh_Atct_2,NOUSAGE,Wyprzedaż obuwia,Wyprzedaż obuwia,,-22,0
WSh_Atct_2,WSh_Atct_2,NOUSAGE,Reduceri pantofi,Reduceri pantofi,,-21,0
WSh_Atct_2,WSh_Atct_2,NOUSAGE,Распродажа обуви,Распродажа обуви,,-20,0
WSh_Atct_2,WSh_Atct_2,NOUSAGE,靴の特売,靴の特売,,-10,0
WSh_Atct_2,WSh_Atct_2,NOUSAGE,신발 판매,신발 판매,,-9,0
WSh_Atct_2,WSh_Atct_2,NOUSAGE,鞋子特賣,鞋子特賣,,-8,0
WSh_Atct_2,WSh_Atct_2,NOUSAGE,鞋子促销,鞋子促销,,-7,0
WSh_Atct_2,WSh_Atct_2,NOUSAGE,Venda de Sapatos,Venda de Sapatos,,-6,0
WSh_Atct_2,WSh_Atct_2,NOUSAGE,Venta de calzado,Venta de calzado,,-5,0
WSh_Atct_2,WSh_Atct_2,NOUSAGE,Offerta scarpe,Offerta scarpe,,-4,0
WSh_Atct_2,WSh_Atct_2,NOUSAGE,Schuhe - Angebote,Schuhe - Angebote,,-3,0
WSh_Atct_2,WSh_Atct_2,NOUSAGE,Soldes sur les chaussures,Soldes sur les chaussures,,-2,0
WSh_Atct_2,WSh_Atct_2,NOUSAGE,Shoe Sale,Shoe Sale,,-1,0
WSk_Atct_1,WSk_Atct_1,NOUSAGE,Spodnie dżinsowe,Spodnie dżinsowe,,-22,0
WSk_Atct_1,WSk_Atct_1,NOUSAGE,Blugi,Blugi,,-21,0
WSk_Atct_1,WSk_Atct_1,NOUSAGE,Джинсы,Джинсы,,-20,0
WSk_Atct_1,WSk_Atct_1,NOUSAGE,ジーンズ,ジーンズ,,-10,0
WSk_Atct_1,WSk_Atct_1,NOUSAGE,청바지,청바지,,-9,0
WSk_Atct_1,WSk_Atct_1,NOUSAGE,牛仔褲 ,牛仔褲 ,,-8,0
WSk_Atct_1,WSk_Atct_1,NOUSAGE,牛仔裤,牛仔裤,,-7,0
WSk_Atct_1,WSk_Atct_1,NOUSAGE,Confortáveis,Confortáveis,,-6,0
WSk_Atct_1,WSk_Atct_1,NOUSAGE,Tejanos,Tejanos,,-5,0
WSk_Atct_1,WSk_Atct_1,NOUSAGE,Jeans,Jeans,,-4,0
WSk_Atct_1,WSk_Atct_1,NOUSAGE,Jeans,Jeans,,-3,0
WSk_Atct_1,WSk_Atct_1,NOUSAGE,Jeans,Jeans,,-2,0
WSk_Atct_1,WSk_Atct_1,NOUSAGE,Jeans,Jeans,,-1,0
WSk_Atct_2,WSk_Atct_2,NOUSAGE,Letnia wyprzedaż,Letnia wyprzedaż,,-22,0
WSk_Atct_2,WSk_Atct_2,NOUSAGE,Reducere de vară,Reducere de vară,,-21,0
WSk_Atct_2,WSk_Atct_2,NOUSAGE,Летняя распродажа,Летняя распродажа,,-20,0
WSk_Atct_2,WSk_Atct_2,NOUSAGE,夏の在庫一掃,夏の在庫一掃,,-10,0
WSk_Atct_2,WSk_Atct_2,NOUSAGE,하절기 창고 정리,하절기 창고 정리,,-9,0
WSk_Atct_2,WSk_Atct_2,NOUSAGE,夏季清倉大拍賣,夏季清倉大拍賣,,-8,0
WSk_Atct_2,WSk_Atct_2,NOUSAGE,夏季大减价,夏季大减价,,-7,0
WSk_Atct_2,WSk_Atct_2,NOUSAGE,Liquidação de Verão,Liquidação de Verão,,-6,0
WSk_Atct_2,WSk_Atct_2,NOUSAGE,Liquidación de verano,Liquidación de verano,,-5,0
WSk_Atct_2,WSk_Atct_2,NOUSAGE,Svendita abiti estivi,Svendita abiti estivi,,-4,0
WSk_Atct_2,WSk_Atct_2,NOUSAGE,Sommerschlussverkauf,Sommerschlussverkauf,,-3,0
WSk_Atct_2,WSk_Atct_2,NOUSAGE,Soldes d'été,Soldes d'été,,-2,0
WSk_Atct_2,WSk_Atct_2,NOUSAGE,Summer Clearance,Summer Clearance,,-1,0
WSw_Atct_1,WSw_Atct_1,NOUSAGE,Gwiazda wieczoru,Gwiazda wieczoru - 15% zniżki na suknie wieczorowe,,-22,0
WSw_Atct_1,WSw_Atct_1,NOUSAGE,Strălucire de seară,Strălucitoare de seară 15% reducere la rochii' de seară femei,,-21,0
WSw_Atct_1,WSw_Atct_1,NOUSAGE,Вечерний блеск,Вечерний блеск: скидка 15% на все женские вечерние платья,,-20,0
WSw_Atct_1,WSw_Atct_1,NOUSAGE,ラメ入りイブニング・ドレス,ラメ入りイブニング・ドレス 婦人用イブニング・ドレスが 15% 割引,,-10,0
WSw_Atct_1,WSw_Atct_1,NOUSAGE,이브닝 스파클,여성용 이브닝 스파클 드레스 15% 할인,,-9,0
WSw_Atct_1,WSw_Atct_1,NOUSAGE,亮麗晚宴洋裝,亮麗晚宴洋裝 晚宴洋裝八五折,,-8,0
WSw_Atct_1,WSw_Atct_1,NOUSAGE,闪亮晚裙,闪亮晚裙享受所有女士晚裙 15% 折扣,,-7,0
WSw_Atct_1,WSw_Atct_1,NOUSAGE,Brilho na Noite,Brilho na Noite 15% de desconto em vestidos de noite,,-6,0
WSw_Atct_1,WSw_Atct_1,NOUSAGE,Noche estelar,Noche estelar: 15% de descuento en trajes de noche de señora,,-5,0
WSw_Atct_1,WSw_Atct_1,NOUSAGE,Evening Sparkle,Evening Sparkle. 15% di sconto su abiti da sera da donna,,-4,0
WSw_Atct_1,WSw_Atct_1,NOUSAGE,Glanzvoller Abend,Glanzvoller Abend - 15% auf alle Abendkleider,,-3,0
WSw_Atct_1,WSw_Atct_1,NOUSAGE,Reine d'un soir,"Reine d'un soir, moins 15 % sur les robes de soirée",,-2,0
WSw_Atct_1,WSw_Atct_1,NOUSAGE,Evening Sparkle,Evening Sparkle 15% off women's evening dresses,,-1,0
WSw_Atct_2,WSw_Atct_2,NOUSAGE,Wygodne swetry,"Wygodne swetry - kup jeden, a dostaniesz 25% zniżki na drugi",,-22,0
WSw_Atct_2,WSw_Atct_2,NOUSAGE,Pulovere confortabile,"Pulovere confortabile Cumperi unu, îl primeşti pe al doilea la 25% reducere",,-21,0
WSw_Atct_2,WSw_Atct_2,NOUSAGE,Уютные свитеры,Уютные свитеры: при покупке одного - второй со скидкой 25%,,-20,0
WSw_Atct_2,WSw_Atct_2,NOUSAGE,暖かいセーター,暖かいセーター 1 枚購入すれば、2 枚目が 25% 割引,,-10,0
WSw_Atct_2,WSw_Atct_2,NOUSAGE,포근한 스웨터,포근한 스웨터 1개 구매 시 2개째 25% 할인 적용,,-9,0
WSw_Atct_2,WSw_Atct_2,NOUSAGE,保暖毛衣,保暖毛衣 第二件七五折,,-8,0
WSw_Atct_2,WSw_Atct_2,NOUSAGE,舒适毛衣,购买 1 件舒适毛衣后，第 2 件享受 25% 的折扣,,-7,0
WSw_Atct_2,WSw_Atct_2,NOUSAGE,Suéteres Confortáveis,Suéteres Confortáveis Compre um e ganhe 25% de desconto no segundo,,-6,0
WSw_Atct_2,WSw_Atct_2,NOUSAGE,Jerséis cómodos,Jerséis cómodos: compre 1 y obtenga un 25% de descuento en el segundo,,-5,0
WSw_Atct_2,WSw_Atct_2,NOUSAGE,Maglioni comodi,"Maglioni comodi. Acquistando un articolo, il 25% di sconto sul secondo",,-4,0
WSw_Atct_2,WSw_Atct_2,NOUSAGE,Wohlfühlpullover,Wohlfühlpullover - Einen kaufen und beim zweiten 25% sparen,,-3,0
WSw_Atct_2,WSw_Atct_2,NOUSAGE,Pulls tout doux,"Pulls tout doux, pour l'achat d'un pull, moins 25 % sur le deuxième",,-2,0
WSw_Atct_2,WSw_Atct_2,NOUSAGE,Cozy Sweaters,"Cozy Sweaters Buy 1, get 25% off a 2nd",,-1,0
Accessories_Atct_1,Accessories_Atct_1,NOUSAGE,Krystaliczny obraz,Krystaliczny obraz,,-22,0
Accessories_Atct_1,Accessories_Atct_1,NOUSAGE,Crystal Clear,Crystal Clear,,-21,0
Accessories_Atct_1,Accessories_Atct_1,NOUSAGE,Кристально прозрачный,Кристально прозрачный,,-20,0
Accessories_Atct_1,Accessories_Atct_1,NOUSAGE,Crystal Clear,Crystal Clear,,-10,0
Accessories_Atct_1,Accessories_Atct_1,NOUSAGE,투명한 크리스털,투명한 크리스털,,-9,0
Accessories_Atct_1,Accessories_Atct_1,NOUSAGE,Crystal Clear,Crystal Clear,,-8,0
Accessories_Atct_1,Accessories_Atct_1,NOUSAGE,清晰锐利,清晰锐利,,-7,0
Accessories_Atct_1,Accessories_Atct_1,NOUSAGE,Transparência de Cristal,Transparência de Cristal,,-6,0
Accessories_Atct_1,Accessories_Atct_1,NOUSAGE,Cristal transparente,Cristal transparente,,-5,0
Accessories_Atct_1,Accessories_Atct_1,NOUSAGE,Bicchieri da vino,Bicchieri da vino,,-4,0
Accessories_Atct_1,Accessories_Atct_1,NOUSAGE,Kristallklar,Kristallklar,,-3,0
Accessories_Atct_1,Accessories_Atct_1,NOUSAGE,Crystal Clear,Crystal Clear,,-2,0
Accessories_Atct_1,Accessories_Atct_1,NOUSAGE,Crystal Clear,Crystal Clear,,-1,0
Accessories_Atct_2,Accessories_Atct_2,NOUSAGE,Zaoszczędź na akcesoriach,Zaoszczędź na akcesoriach,,-22,0
Accessories_Atct_2,Accessories_Atct_2,NOUSAGE,Economisiţi la accesorii,Economisiţi la accesorii,,-21,0
Accessories_Atct_2,Accessories_Atct_2,NOUSAGE,Сэкономьте на аксессуарах,Сэкономьте на аксессуарах,,-20,0
Accessories_Atct_2,Accessories_Atct_2,NOUSAGE,アクセサリーの割引,アクセサリーの割引,,-10,0
Accessories_Atct_2,Accessories_Atct_2,NOUSAGE,부품 할인,부품 할인,,-9,0
Accessories_Atct_2,Accessories_Atct_2,NOUSAGE,配件節省,配件節省,,-8,0
Accessories_Atct_2,Accessories_Atct_2,NOUSAGE,配件价格优惠,配件价格优惠,,-7,0
Accessories_Atct_2,Accessories_Atct_2,NOUSAGE,Economize em Acessórios,Economize em Acessórios,,-6,0
Accessories_Atct_2,Accessories_Atct_2,NOUSAGE,Ahorre en accesorios,Ahorre en accesorios,,-5,0
Accessories_Atct_2,Accessories_Atct_2,NOUSAGE,Sconto sugli accessori,Sconto sugli accessori,,-4,0
Accessories_Atct_2,Accessories_Atct_2,NOUSAGE,Beim Zubehör sparen,Beim Zubehör sparen,,-3,0
Accessories_Atct_2,Accessories_Atct_2,NOUSAGE,Faites des économies sur les accessoires,Faites des économies sur les accessoires,,-2,0
Accessories_Atct_2,Accessories_Atct_2,NOUSAGE,Save on Accessories,Save on Accessories,,-1,0
Appliances_Atct_1,Appliances_Atct_1,NOUSAGE,Idealna za każdym razem,Idealna za każdym razem,,-22,0
Appliances_Atct_1,Appliances_Atct_1,NOUSAGE,Perfect în orice moment,Perfect în orice moment,,-21,0
Appliances_Atct_1,Appliances_Atct_1,NOUSAGE,Неизменное совершенство,Неизменное совершенство,,-20,0
Appliances_Atct_1,Appliances_Atct_1,NOUSAGE,Perfect Every Time,Perfect Every Time,,-10,0
Appliances_Atct_1,Appliances_Atct_1,NOUSAGE,매 순간,매 순간,,-9,0
Appliances_Atct_1,Appliances_Atct_1,NOUSAGE,Perfect Every Time,Perfect Every Time,,-8,0
Appliances_Atct_1,Appliances_Atct_1,NOUSAGE,完美表现每一次,完美表现每一次,,-7,0
Appliances_Atct_1,Appliances_Atct_1,NOUSAGE,Perfeitas Todas as Vezes,Perfeitas Todas as Vezes,,-6,0
Appliances_Atct_1,Appliances_Atct_1,NOUSAGE,Siempre perfecto,Siempre perfecto,,-5,0
Appliances_Atct_1,Appliances_Atct_1,NOUSAGE,Sempre perfetto,Sempre perfetto,,-4,0
Appliances_Atct_1,Appliances_Atct_1,NOUSAGE,Jedesmal perfekt,Jedesmal perfekt,,-3,0
Appliances_Atct_1,Appliances_Atct_1,NOUSAGE,La perfection à chaque fois,La perfection à chaque fois,,-2,0
Appliances_Atct_1,Appliances_Atct_1,NOUSAGE,Perfect Every Time,Perfect Every Time,,-1,0
Appliances_Atct_2,Appliances_Atct_2,NOUSAGE,Duży rabat na duże AGD,Duży rabat na duże AGD,,-22,0
Appliances_Atct_2,Appliances_Atct_2,NOUSAGE,Economii mari la bucătărie,Economii mari la bucătărie,,-21,0
Appliances_Atct_2,Appliances_Atct_2,NOUSAGE,Экономьте на крупных кухонных аксессуарах,Экономьте на крупных кухонных аксессуарах,,-20,0
Appliances_Atct_2,Appliances_Atct_2,NOUSAGE,キッチン割引,キッチン割引,,-10,0
Appliances_Atct_2,Appliances_Atct_2,NOUSAGE,대형 주방기기 할인,대형 주방기기 할인,,-9,0
Appliances_Atct_2,Appliances_Atct_2,NOUSAGE,廚房用具大優惠,廚房用具大優惠,,-8,0
Appliances_Atct_2,Appliances_Atct_2,NOUSAGE,大型厨房设备优惠,大型厨房设备优惠,,-7,0
Appliances_Atct_2,Appliances_Atct_2,NOUSAGE,Grandes Economias na Cozinha,Grandes Economias na Cozinha,,-6,0
Appliances_Atct_2,Appliances_Atct_2,NOUSAGE,Grandes ahorros en la cocina,Grandes ahorros en la cocina,,-5,0
Appliances_Atct_2,Appliances_Atct_2,NOUSAGE,Sconti sui grandi elettrodomestici da cucina,Sconti sui grandi elettrodomestici da cucina,,-4,0
Appliances_Atct_2,Appliances_Atct_2,NOUSAGE,Küchengeräteaktion,Küchengeräteaktion,,-3,0
Appliances_Atct_2,Appliances_Atct_2,NOUSAGE,Réductions sur le gros électroménager de cuisine,Réductions sur le gros électroménager de cuisine,,-2,0
Appliances_Atct_2,Appliances_Atct_2,NOUSAGE,Big Kitchen Savings,Big Kitchen Savings,,-1,0
BathAcc_Atct_1,BathAcc_Atct_1,NOUSAGE,Bawełniane ręczniki,Bawełniane ręczniki,,-22,0
BathAcc_Atct_1,BathAcc_Atct_1,NOUSAGE,Prosoape de bumbac,Prosoape de bumbac,,-21,0
BathAcc_Atct_1,BathAcc_Atct_1,NOUSAGE,Хлопковые полотенца,Хлопковые полотенца,,-20,0
BathAcc_Atct_1,BathAcc_Atct_1,NOUSAGE,綿タオル,綿タオル,,-10,0
BathAcc_Atct_1,BathAcc_Atct_1,NOUSAGE,면 타월,면 타월,,-9,0
BathAcc_Atct_1,BathAcc_Atct_1,NOUSAGE,棉毛巾,棉毛巾,,-8,0
BathAcc_Atct_1,BathAcc_Atct_1,NOUSAGE,棉质毛巾,棉质毛巾,,-7,0
BathAcc_Atct_1,BathAcc_Atct_1,NOUSAGE,Toalhas de Algodão,Toalhas de Algodão,,-6,0
BathAcc_Atct_1,BathAcc_Atct_1,NOUSAGE,Toallas de algodón,Toallas de algodón,,-5,0
BathAcc_Atct_1,BathAcc_Atct_1,NOUSAGE,Asciugamani in cotone,Asciugamani in cotone,,-4,0
BathAcc_Atct_1,BathAcc_Atct_1,NOUSAGE,Baumwollhandtücher,Baumwollhandtücher,,-3,0
BathAcc_Atct_1,BathAcc_Atct_1,NOUSAGE,Serviettes en coton,Serviettes en coton,,-2,0
BathAcc_Atct_1,BathAcc_Atct_1,NOUSAGE,Cotton Towels,Cotton Towels,,-1,0
BathAcc_Atct_2,BathAcc_Atct_2,NOUSAGE,Akcesoria łazienkowe,Akcesoria łazienkowe,,-22,0
BathAcc_Atct_2,BathAcc_Atct_2,NOUSAGE,Accesorii baie,Accesorii baie,,-21,0
BathAcc_Atct_2,BathAcc_Atct_2,NOUSAGE,Аксессуары для ванной комнаты,Аксессуары для ванной комнаты,,-20,0
BathAcc_Atct_2,BathAcc_Atct_2,NOUSAGE,バスルーム・アクセサリー,バスルーム・アクセサリー,,-10,0
BathAcc_Atct_2,BathAcc_Atct_2,NOUSAGE,욕실 액세서리,욕실 액세서리,,-9,0
BathAcc_Atct_2,BathAcc_Atct_2,NOUSAGE,浴室配件,浴室配件,,-8,0
BathAcc_Atct_2,BathAcc_Atct_2,NOUSAGE,浴室配件,浴室配件,,-7,0
BathAcc_Atct_2,BathAcc_Atct_2,NOUSAGE,Acessórios de Banheiro,Acessórios de Banheiro,,-6,0
BathAcc_Atct_2,BathAcc_Atct_2,NOUSAGE,Accesorios de baño,Accesorios de baño,,-5,0
BathAcc_Atct_2,BathAcc_Atct_2,NOUSAGE,Accessori bagno,Accessori bagno,,-4,0
BathAcc_Atct_2,BathAcc_Atct_2,NOUSAGE,Badezimmer-Accessoires,Badezimmer-Accessoires,,-3,0
BathAcc_Atct_2,BathAcc_Atct_2,NOUSAGE,Accessoires de salle de bain,Accessoires de salle de bain,,-2,0
BathAcc_Atct_2,BathAcc_Atct_2,NOUSAGE,Bathroom Accessories,Bathroom Accessories,,-1,0
Components_Atct_1,Components_Atct_1,NOUSAGE,Niestandardowe komputery stacjonarne,Niestandardowe komputery stacjonarne,,-22,0
Components_Atct_1,Components_Atct_1,NOUSAGE,Desktop-uri personalizate,Desktop-uri personalizate,,-21,0
Components_Atct_1,Components_Atct_1,NOUSAGE,Настраиваемые настольные компьютеры,Настраиваемые настольные компьютеры,,-20,0
Components_Atct_1,Components_Atct_1,NOUSAGE,カスタム・デスクトップ,カスタム・デスクトップ,,-10,0
Components_Atct_1,Components_Atct_1,NOUSAGE,사용자 정의된 데스크탑,사용자 정의된 데스크탑,,-9,0
Components_Atct_1,Components_Atct_1,NOUSAGE,自訂桌上型電腦,自訂桌上型電腦,,-8,0
Components_Atct_1,Components_Atct_1,NOUSAGE,定制台式机,定制台式机,,-7,0
Components_Atct_1,Components_Atct_1,NOUSAGE,Desktops Personalizados,Desktops Personalizados,,-6,0
Components_Atct_1,Components_Atct_1,NOUSAGE,Sistemas de sobremesa personalizados,Sistemas de sobremesa personalizados,,-5,0
Components_Atct_1,Components_Atct_1,NOUSAGE,Desktop personalizzati,Desktop personalizzati,,-4,0
Components_Atct_1,Components_Atct_1,NOUSAGE,Individuelle Desktops,Individuelle Desktops,,-3,0
Components_Atct_1,Components_Atct_1,NOUSAGE,Bureaux personnalisés,Bureaux personnalisés,,-2,0
Components_Atct_1,Components_Atct_1,NOUSAGE,Custom Desktops,Custom Desktops,,-1,0
Components_Atct_2,Components_Atct_2,NOUSAGE,Niestandardowe laptopy,Niestandardowe laptopy,,-22,0
Components_Atct_2,Components_Atct_2,NOUSAGE,Laptop-uri personalizate,Laptop-uri personalizate,,-21,0
Components_Atct_2,Components_Atct_2,NOUSAGE,Настраиваемые портативные компьютеры,Настраиваемые портативные компьютеры,,-20,0
Components_Atct_2,Components_Atct_2,NOUSAGE,カスタム・ラップトップ,カスタム・ラップトップ,,-10,0
Components_Atct_2,Components_Atct_2,NOUSAGE,사용자 정의된 랩탑,사용자 정의된 랩탑,,-9,0
Components_Atct_2,Components_Atct_2,NOUSAGE,自訂膝上型電腦,自訂膝上型電腦,,-8,0
Components_Atct_2,Components_Atct_2,NOUSAGE,定制笔记本电脑,定制笔记本电脑,,-7,0
Components_Atct_2,Components_Atct_2,NOUSAGE,Laptops Personalizados,Laptops Personalizados,,-6,0
Components_Atct_2,Components_Atct_2,NOUSAGE,Portátiles personalizados,Portátiles personalizados,,-5,0
Components_Atct_2,Components_Atct_2,NOUSAGE,Laptop personalizzati,Laptop personalizzati,,-4,0
Components_Atct_2,Components_Atct_2,NOUSAGE,Individuelle Laptops,Individuelle Laptops,,-3,0
Components_Atct_2,Components_Atct_2,NOUSAGE,Ordinateurs portables personnalisés,Ordinateurs portables personnalisés,,-2,0
Components_Atct_2,Components_Atct_2,NOUSAGE,Custom Laptops,Custom Laptops,,-1,0
Desktops_Atct_1,Desktops_Atct_1,NOUSAGE,Niestandardowy komputer stacjonarny,Niestandardowy komputer stacjonarny,,-22,0
Desktops_Atct_1,Desktops_Atct_1,NOUSAGE,Desktop personalizat,Desktop personalizat,,-21,0
Desktops_Atct_1,Desktops_Atct_1,NOUSAGE,Настраиваемый персональный компьютер,Настраиваемый персональный компьютер,,-20,0
